,Web ID,Region,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
350,53879,Middle East,2020-06-28,2020,Jun,61,0,61,1,1,1,2,Drowning,"Van Lake near AltÄ±nsaÃ§, GevaÅ district, Turkey","Turkish Ministry of the Interior via IOM Turkey, Haber Turk, ANF News, ODA TV, The Record","38.518774822675, 42.942282999712",Unknown,"https://archive.ph/t8oRR, https://archive.ph/3eMBZ, https://archive.ph/pP9d5, https://archive.ph/48DCa",Western Asia,4
351,53878,US-Mexico Border,2020-06-27,2020,Jun,1,1,1,1,1,1,1,Presumed drowning,"All-American Canal in Winterhaven, Imperial County, California, USA",Adelante Valle,"32.752877890099, -114.699259584300",Central America to US,https://archive.ph/UfNJv,Northern America,1
352,53876,Middle East,2020-06-27,2020,Jun,1,0,1,41,1,1,1,Vehicle  accident,"Near the YumaklÄ± neighborhood of Muradiye district, Van, Turkey","Daily Sabah, ILHA","39.003023137734, 43.753222342510",Unknown,"https://bit.ly/387EjXA, https://bit.ly/2Vs0PoY",Western Asia,3
353,53875,Mediterranean,2020-06-27,2020,Jun,1,8,8,94,1,8,1,Drowning,"Swept overboard at unspecified location off the coast of Khums, Libya",IOM Libya,"32.939587014158, 14.554916722266",Central Mediterranean,Unknown,Uncategorized,4
354,54116,Central America,2020-06-26,2020,Jun,1,0,1,1,1,1,1,Health Condition,"Los Planes, Gualaca, Chiriqui Province, Panama",Efecto Cocuyo,"8.640037300000, -82.213501000000",Unknown,https://archive.ph/vG1Zz,South America,1
355,53874,Sub-Saharan Africa,2020-06-25,2020,Jun,4,0,4,1,1,1,2,Drowning," Charifou, Mayotte",Mayotte Hebdo,"-13.019270190719, 45.146960008984",Unknown,"https://archive.vn/D2RVm, https://archive.vn/6DV54",Uncategorized,3
356,54231,Sub-Saharan Africa,2020-06-25,2020,Jun,6,0,6,60,1,6,1,Starvation,"In Tokouro, about 100 km north of the town of Ounianga, West Ennedi Province, Chad - shortly after deportation from Libya",UNHCR,"20.094998673936, 20.515214356250",Unknown,Unknown,Central Africa,4
357,53877,US-Mexico Border,2020-06-25,2020,Jun,3,0,3,3,1,2,1,Vehicle  accident,"On West Paisano Drive, El Paso, Texas","El Paso Times, Fox","31.761312226892, -106.454122652150",Unknown,"https://archive.vn/jdIYC, https://archive.vn/Ovzjq, https://archive.vn/UvJK2",Northern America,3
358,53873,US-Mexico Border,2020-06-24,2020,Jun,1,0,1,1,1,1,1,Presumed drowning,"Piedras Negras, Coahuila, Mexico",ZÃ³calo,"28.709493144125, -100.518472300090",Unknown,https://archive.ph/HuEuU,Central America,1
359,53872,US-Mexico Border,2020-06-24,2020,Jun,2,0,2,1,1,2,1,Drowning,"Guerrero, Coahuila, Mexico ","Turquesa News, Bi Noticias","28.318075274362, -100.334777350980",Unknown,"https://archive.ph/PNAvm, https://archive.vn/yMvMO",Central America,3
360,53871,Southeast Asia,2020-06-24,2020,Jun,1,0,1,99,1,1,1,Unknown,Andaman Sea,IOM Indonesia,"5.720977284922, 99.405860339195",Unknown,https://archive.vn/D0HqL,Uncategorized,2
361,53895,US-Mexico Border,2020-06-24,2020,Jun,1,0,1,1,1,1,1,Drowning,"Rio Bravo, Reynosa, Tamaulipas, Mexico","Noticias Telemundo, Cubanos por el mundo, asere","26.083189019150, -98.262361194971",Unknown,"https://archive.ph/Sspc3, https://archive.vn/NA0Ch, https://archive.vn/GqRk3",Central America,3
362,54013,US-Mexico Border,2020-06-23,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.060008100000, -112.155696200000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
363,53922,Europe,2020-06-23,2020,Jun,1,0,1,1,1,1,1,Heart failure (fire),"In a hospital in Tuzla, Bosnia and Herzegovina",IOM Bosnia and Herzegovina,"44.536604100000, 18.692419600000",Western Balkans,https://archive.vn/jwhde,Southern Europe,2
364,53894,US-Mexico Border,2020-06-23,2020,Jun,1,0,1,1,1,1,1,Unknown,"Private ranch in Starr County, Texas, USA",US Border Patrol,"26.621516700000, -98.748116700000",Unknown,https://archive.vn/thgPB,Northern America,5
365,54012,US-Mexico Border,2020-06-22,2020,Jun,1,0,1,1,1,1,1,Probable hyperthermia,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.771801900000, -111.924265100000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
366,53920,US-Mexico Border,2020-06-22,2020,Jun,1,0,1,1,1,1,1,Presumed exposure,"Close to Laredo, Texas, USA",NTR Zacatecas,"27.503561300000, -99.507551900000",Unknown,https://archive.ph/lfGn4,Northern America,1
367,54333,South America,2020-06-22,2020,Jun,1,0,1,1,1,1,1,Murdered,"""Trocha La Carbonera"", BoconÃ³, Cucuta, Colombia",La Opinion,"7.894385200000, -72.463537900000",Unknown,https://archive.ph/3v63g,South America,1
368,53868,US-Mexico Border,2020-06-21,2020,Jun,1,0,1,1,1,1,1,Presumed dehydration,"Close to Las Palomas Ranch, Maverick County, Texas, USA",Super Channel 12,"28.741047300000, -100.349789500000",Unknown,https://archive.ph/7eFHn,Northern America,1
369,53865,Mediterranean,2020-06-21,2020,Jun,3,3,6,4,1,3,1,Drowning,"Off the coast of Oran, Algeria",Djazairess,"35.730516937037, -0.640425064063",Western Mediterranean,https://archive.ph/spO0g,Uncategorized,3
370,53864,Mediterranean,2020-06-20,2020,Jun,5,0,5,19,1,1,1,Drowning,"Off the coast of Janzour, Tripoli, Libya",IOM Libya,"32.848618879341, 13.010127972461",Central Mediterranean,Unknown,Uncategorized,4
371,53912,Mediterranean,2020-06-19,2020,Jun,1,0,1,1,1,1,1,Presumed drowning,Body spotted floating at sea by NGO vessel Mare Jonio in position 34Âº25N 012Âº22E,Mediterranea,"34.416666700000, 12.366666700000",Central Mediterranean,https://archive.ph/bs28h,Uncategorized,4
372,53866,Sub-Saharan Africa,2020-06-19,2020,Jun,3,0,3,2,1,1,1,Drowning,Senegal River on the border with Mauritania,"RFM, Pressafrik, xalimasn","15.612636100000, -13.230087400000",Unknown,"https://bit.ly/2BumfL3, https://bit.ly/2Bz61A3",Western Africa,3
373,53885,Europe,2020-06-19,2020,Jun,1,1,1,2,1,1,1,Presumed drowning,"Drina River near PavloviÄ Bridge, Bosnia and Herzegovina",ATV,"44.775011417116, 19.339542312164",Western Balkans,https://archive.ph/ROEaL,Southern Europe,1
374,53863,Europe,2020-06-19,2020,Jun,1,0,1,6,1,1,1,Vehicle  accident,"E90 highway, close to Kavala, Greece","Associated Press, Xinhua","40.958352069032, 24.469170931641",Unknown,"https://archive.ph/xZBA0, https://archive.vn/tsacV",Southern Europe,3
375,54011,US-Mexico Border,2020-06-18,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.705376700000, -112.198955200000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
376,53983,South America,2020-06-18,2020,Jun,1,1,1,1,1,1,1,Unknown,"Unspecified location in CÃºcuta, Colombia",La OpiniÃ³n CÃºcuta,"7.889097100000, -72.496689600000",Unknown,https://bit.ly/3jVK8g9,South America,1
377,53859,US-Mexico Border,2020-06-17,2020,Jun,1,0,1,1,1,1,1,Presumed drowning,"RÃ­o Bravo, Nuevo Laredo, Tamaulipas, Mexico",Notiviza Tamaulipas,"27.453218779443, -99.494445495414",Unknown,https://archive.ph/tFXLO,Central America,1
378,54010,US-Mexico Border,2020-06-16,2020,Jun,1,0,1,1,1,1,1,Complications of blunt force injuries,"Arizona State Route 80 Eastbound Milepost 399 , Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.443001700000, -109.827425500000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
379,53862,Middle East,2020-06-16,2020,Jun,1,0,1,1,1,1,1,Murdered,"Dibba Al-Fujairah region, Oman-UAE border","Embassy of the Sultanate of Oman, Anadolu Agency, Erem News","25.591117100000, 56.259403300000",Unknown,"https://archive.ph/pzmD1, http://archive.ph/kU3as, https://archive.ph/GrrX0",Western Asia,5
380,54087,Central America,2020-06-16,2020,Jun,1,0,1,1,1,1,1,Accident,"Unspecified location in Mexico, en route to the US",Radio ABC Sstereo,"23.634501000000, -102.552784000000",Central America to US,https://archive.ph/ICpeE,Central America,1
381,54009,US-Mexico Border,2020-06-16,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.682150100000, -112.052521100000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
382,53861,Central America,2020-06-14,2020,Jun,1,0,1,1,1,1,1,Accident,"Former train station at Guayulera, Saltillo, Coahuila, Mexico","El Siglo de Torreon, El DemÃ³crata","25.421312678410, -101.015772732730",Unknown,"https://archive.ph/soX9B, https://archive.vn/ppsU9",Central America,3
383,53854,Mediterranean,2020-06-13,2020,Jun,6,6,12,20,1,10,2,Presumed drowning,"Off the coast of Surman, Alazzawaya, Libya",IOM Libya,"32.799121421180, 12.571950861963",Central Mediterranean,Unknown,Uncategorized,4
384,53982,US-Mexico Border,2020-06-12,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.901375000000, -111.779040100000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
385,53855,Sub-Saharan Africa,2020-06-12,2020,Jun,1,0,1,1,1,1,1,Health Condition,"Niamey, Niger",IOM Niger,"13.511596300000, 2.125385400000",Unknown,Unknown,Western Africa,4
386,53981,US-Mexico Border,2020-06-11,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
387,53853,US-Mexico Border,2020-06-11,2020,Jun,1,0,1,1,1,1,1,Drowning,"RÃ­o Bravo, under international bridge #1 at Piedras Negras, Coahuila, Mexico","La Voz, K911, ZÃ³calo","28.705232104034, -100.511808511950",Central America to US,"https://archive.vn/gY3Pm, https://archive.vn/1hXgC, https://archive.vn/rcfhe",Central America,3
388,53980,US-Mexico Border,2020-06-11,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
389,53858,US-Mexico Border,2020-06-11,2020,Jun,1,0,1,1,1,1,1,Presumed drowning,"RÃ­o Bravo, at International Bridge Solidaridad in Colombia, Nuevo LeÃ³n, Mexico",El Mercurio,"27.699534393525, -99.746543544336",Unknown,https://archive.ph/MQWLu,Central America,1
390,53856,Europe,2020-06-11,2020,Jun,1,0,1,1,1,1,1,Accident,"On the railway Veles-Gradsko, near Zgropolci, North Macedonia",Ministry of Interior,"41.648970100000, 21.866546800000",Unknown,https://archive.ph/wXE1Z,Southern Europe,5
391,53979,US-Mexico Border,2020-06-10,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.904854400000, -111.777018400000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
392,53857,Mediterranean,2020-06-09,2020,Jun,53,8,61,1,23,18,4,Drowning,"Off the coast of Graten, Kerkennah, Tunisia","IOM Tunisia, Webdo, Reuters, AkhbarLibya, AlManar","34.720572300000, 11.140718400000",Central Mediterranean,"https://archive.ph/QhE93, https://archive.ph/piWFE, https://archive.ph/LTgEb, https://archive.ph/yaSJA, https://archive.ph/v6k1n, https://archive.ph/7XkjR",Uncategorized,4
393,53977,US-Mexico Border,2020-06-09,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.814153400000, -112.182635300000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
394,54143,Europe,2020-06-09,2020,Jun,2,0,2,1,1,1,1,Presumed drowning,"Bodies found in the MreÅ¾nica River in the village of SvojiÄ in the BariloviÄ municipality, Croatia","Jutarnji, RTL","45.294630187037, 15.395826089258",Western Balkans,"https://archive.vn/Vc8EU, https://archive.vn/f4mSM",Southern Europe,3
395,53976,US-Mexico Border,2020-06-08,2020,Jun,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.742197600000, -111.965649700000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
396,53842,Southeast Asia,2020-06-08,2020,Jun,1,0,1,269,1,1,1,Unknown,"Off the coast of Malaysia, Andaman Sea",AFP,"5.983160044664, 99.932308968750",Unknown,"https://archive.vn/8GO61, https://archive.vn/mt2fM, https://archive.vn/cuC0P",Uncategorized,3
397,53841,US-Mexico Border,2020-06-07,2020,Jun,1,0,1,1,1,1,1,Presumed exposure,"West of Hebbronville, Jim Hogg County, Texas, USA",U.S. Customs and Border Protection,"27.306705700000, -98.678351600000",Central America to US,https://archive.ph/sWJTi,Northern America,5
398,53867,Central America,2020-06-06,2020,Jun,1,0,1,1,1,1,1,Accident,"Escuinapa, Sinaloa, Mexico",Entre veredas,"22.831774400000, -105.779132700000",Unknown,https://archive.vn/64n0Q,Central America,1
399,53852,US-Mexico Border,2020-06-06,2020,Jun,1,0,1,1,1,1,1,Starvation,"Fronton, Starr County, Texas, USA",Telemundo 40,"26.407005800000, -99.083919600000",Unknown,https://archive.ph/XjjXF,Northern America,1
400,53884,Europe,2020-06-06,2020,Jun,1,0,1,1,1,1,1,Drowning,"Kolpa River, near Breg near Sinji Vrh, Municipality of Ärnomelj, Slovenia (at the border with Croatia)",Slovenia Police via IOM Slovenia,"45.445497070921, 15.131919087036",Western Balkans,Unknown,Southern Europe,5
401,53838,South Asia,2020-06-05,2020,Jun,3,0,3,4,1,1,1,Car fire during pursuit,"8 km past road checkpoint in Yazd province, Iran","BBC, Al Jazeera, Tolo News, Fars News","31.897423200000, 54.356856200000",Unknown,"https://archive.vn/lXNYS, https://archive.ph/JSbkG, https://archive.ph/tRi31, https://archive.ph/VzXuL",Southern Asia,3
402,53840,US-Mexico Border,2020-06-05,2020,Jun,1,0,1,1,1,1,1,Unknown,"Rio Grande City, Starr County, Texas, USA",U.S. Customs and Border Protection,"26.379787400000, -98.820304600000",Unknown,https://archive.vn/IRCEX,Northern America,5
403,53832,Europe,2020-06-05,2020,Jun,1,0,1,1,1,1,1,Presumed drowning,"Evros/MeriÃ§ river, Edirne, Greece-Turkey border",Hurriyet Daily News,"41.654142800000, 26.490695900000",Western Balkans,https://archive.ph/utsir,Western Asia,1
404,53837,US-Mexico Border,2020-06-04,2020,Jun,1,0,1,1,1,1,1,Presumed drowning,"In a canal close to the Mexico-US border, San Elizario, El Paso County, USA",KFOX14,"31.582409269069, -106.285975226030",Unknown,https://archive.ph/0L5Tx,Northern America,1
405,53975,US-Mexico Border,2020-06-02,2020,Jun,1,0,1,1,1,1,1,Murdered,"Arizona State Route 80 Eastbound Milepost 399, Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.443001700000, -109.827425500000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
406,53839,US-Mexico Border,2020-06-02,2020,Jun,1,0,1,1,1,1,1,Accident,"State Route 800 around mile marker 400 (north of Douglas), Cochise County, Arizona",U.S. Customs and Border Protection; Tucson Sentinel,"31.362578179650, -109.542941440720",Unknown,"https://archive.ph/NGofZ, https://archive.vn/nIzjb",Northern America,5
407,53828,South Asia,2020-06-01,2020,Jun,12,0,12,21,1,1,1,Accident,"Agaiya in Rapti Sonari Rural Municipality, Banke District, Nepal",The New Indian Express; The Himalayan Times,"28.045771400000, 81.958866000000",Unknown,"https://archive.ph/djo9r, https://archive.vn/k1tDb",South Asia,3
408,54317,North Africa,2020-06-01,2020,Jun,4,0,4,11,1,3,1,Vehicle  accident,"Microbus rollover on Marsa Alam - Shalateen Road; Red Sea Governorate Border Area, Egypt.","Eqtsad (Syrian), Al Ahram, Al Masry Al Youm","24.652056262356, 34.506817136523",Unknown,"https://archive.vn/hL3aP, https://archive.vn/S7QPY, https://archive.vn/Ukcwh",Northern Africa,3
409,54195,South America,2020-06-01,2020,Jun,1,0,1,1,1,1,1,Presumed COVID-19,"Providencia Commune, Jorge Alessandri High School (used as temporary shelter), Santiago, Chile.",Radio Agricultura,"-33.446506000000, -70.630960000000",Unknown,https://archive.ph/2UbgN,South America,1
410,53836,Europe,2020-05-31,2020,May,1,0,1,1,1,1,1,Presumed drowning,"In the Drina River in Donji Å epak, Bosnia and Herzegovina",Banjaluka,"44.533068100000, 19.171602200000",Western Balkans,https://archive.ph/QDB2y,Southern Europe,1
411,53974,US-Mexico Border,2020-05-29,2020,May,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.910952100000, -111.389991000000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
412,53835,Europe,2020-05-28,2020,May,3,0,3,1,1,2,1,Injuries (inflicted with a cold weapon),"Settlement of Crnaja, Bosnia and Herzegovina (near border with Croatia)","24 SATA, Sarajevo Times, Hina, The Hour","45.040120891576, 15.760500005469",Western Balkans,"https://archive.ph/Ed2GU, https://archive.ph/BscCm, https://archive.ph/EAbEr, https://archive.ph/jvjCD",Southern Europe,3
413,53834,Mediterranean,2020-05-28,2020,May,1,1,1,211,1,1,1,Presumed drowning,Unspecified location off the coast of Libya,IOM Libya,"32.955515074856, 13.372129828125",Central Mediterranean,Unknown,Uncategorized,4
414,53827,US-Mexico Border,2020-05-27,2020,May,1,0,1,1,1,1,1,Drowning,"RÃ­o Bravo, near RincÃ³n San NicolÃ¡s Ranch, Piedras Negras, Mexico","K911 Noticias, ZÃ³calo","28.710439529605, -100.510134813530",Unknown,"https://archive.ph/9Fj9I, https://archive.vn/z673d",Central America,3
415,53826,North Africa,2020-05-27,2020,May,30,0,30,12,1,1,1,Murdered,"Smuggling warehouse in Mezda, Libya, near Gharyan","IOM Libya, Libyan Government of National Accord","32.171795200000, 13.018412300000",Unknown,https://archive.ph/4liLI,Northern Africa,4
416,53973,US-Mexico Border,2020-05-27,2020,May,1,0,1,1,1,1,1,Probable hyperthermia,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.950832500000, -111.720338500000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
417,53824,Mediterranean,2020-05-25,2020,May,2,0,2,55,1,2,1,Presumed drowning,"Unspecified location off the coast of Libya - survivors disembarked in Tripoli, Libya","IOM Libya, Alarm Phone, UNHCR","34.183103940876, 13.529167889844",Central Mediterranean,"https://archive.ph/DJKUi, https://archive.vn/RA47F",Uncategorized,4
418,53972,US-Mexico Border,2020-05-24,2020,May,1,0,1,1,1,1,1,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.420363200000, -110.956055600000",Unknown,https://humaneborders.info/app/mapa.asp,Northern America,5
419,53823,South America,2020-05-23,2020,May,1,0,1,1,1,1,1,Drowning,"RÃ­o SuÃ¡rez, Puente La Libertad, Barbosa, Santander, Colombia","Vanguardia, El Regional","5.929956052403, -73.608876917938",Unknown,"https://archive.ph/DJKUi, https://archive.vn/RA47F",South America,3
420,53822,Mediterranean,2020-05-23,2020,May,1,6,7,13,1,1,1,Presumed drowning,"Off the coast of Thyna, Ras Tabia, Sfax, Tunisia","La Presse de Tunisie, InfoMigrants, AP","34.594206510234, 10.914224297852",Central Mediterranean,"https://archive.vn/AksI6, https://archive.vn/7RSl1, https://archive.vn/fSFT7",Uncategorized,3
